hitcon22-babysss,crypto,Abhishek Bharadwaj,2022-11-27 19:06:18.844000
omh21-framed,pwn,"sourag, DarkKnight, Ritvik",2021-05-15 17:13:02.348000
vishwactf24-sandese_aate_hai,['reverse'],"silence_, tricky_ninja, r3d_t3mp3st, b4tmite, aerosol.",2024-03-03 15:10:10.079000
umdctf23-hidden-message,['crypto'],"th3mech4n1c, Sherlock Cheezu, Sans",2023-04-30 14:54:46.523000
nahamcon-ctf23-flow,['misc'],drunken_betch,2023-06-17 15:31:50.533000
midnightsun23-spd-b,['pwn'],spektre,2023-04-09 14:17:52.735000
pbctf21-vault,web,"Az3z3l, yadhu, Aneesh, Sk4d00.sh, Rohit Narayanan M, Cap-k, Sayooj B Kumar",Nil
csaw-finals23-hieroglyphs,['forensics'],"gh0stkn1ght, sh.4rk, hridhya, sp3p3x, azr43lkn1ght, Sans, spektr.e, winters.ggs",Nil
zer0ptsctf23-scoreshare,['web'],"z_pacifist, win.ters, ma1f0y_, l0x.me, lu513n, avntka, sk4d",Nil
compfest24-loss,['forensics'],"kr4z31n, __m1m1__, silence_, 5h4rrk, azr43lkn1ght, jl_24, gh0stkn1ght, sp3p3x, k0w4lzk1",Nil
dicectf22-nightmare,pwn,"k1R4, Ritvik, NightKing, Pwn_Solo, DarkKnight, spektre, aDHIxx",Nil
insomnihack24-to_the_moon_maths,['crypto'],"___apn___, hisoka.fr, ls.exe, im._.a.p, Sans, arch_zero, gh0stkn1ght, sh.4rk, retr0ds, spektr.e",Nil
angstromctf23-wordsearch,['reverse'],"th3mech4n1c, retr0ds, shinobu, k1n0r4",Nil
angstromctf24-blahaj,['crypto'],"sans8475, aerosol., ___apn___, arch_zero, hisoka.fr",Nil
ironctf-team3-math-gone-wrong,['misc'],silence_,2024-10-05 12:47:20.928000
thesascon24-lignohakisto,['misc'],"heartstoller, silence_",Nil
m0lecon-donut,pwn,"DarkKnight, sourag, Ritvik",2021-05-15 15:55:40.779000
hsctf21-regulus-ignicapilla,crypto,"Abhishek Bharadwaj, Majin",Nil
crewctf23-warmup,['pwn'],_r0r1_,2023-07-09 12:10:48.676000
htbcactf-shooting_101,['misc'],"spektre, Z_Pacifist",Nil
uoftctf24-clever_thinking,['crypto'],Sans,2024-01-14 03:10:18.634000
hackluctf24-ancient-monkey,['pwn'],"silence_, heartstoller, theb4tmite, _r0r1_, tourpran, spektr.e, justk1r4",Nil
hitcon22-fourchain,pwn,"DarkKnight, spektre, k1R4",2022-11-27 16:23:35.919000
angstromctf-exclusive_cipher,crypto,2TAP,2021-04-03 06:59:36.279000
tctf21-vp,reverse,"AmunRha, DarkKnight, Freakston, silverf3lix, D3v1L, fugitive, R3x, 4d0lphu5",2021-07-04 21:20:06.474000
downunderctf24-pressing-buttons,['reverse'],"xbr01, drunknb0tch, silence_, the.m3chanic, retr0ds, sherlockcheezu, k1n0r4",Nil
hitcon-littlersa,crypto,"careless_finch, Abhishek Bharadwaj, a3x3k",Nil
osugamingctf-futsu,['misc'],"silence_, its_me_ask, heartstoller",Nil
googlectf21-memsafety,pwn,"Ritvik, sourag, DarkKnight, arsenelupwn, k1R4, aDHIxx, Nikhil, shravya, Pwn_Solo",Nil
redpwn21-baby,crypto,careless_finch,2021-07-10 00:53:29.584000
isitdtufinals22-pnnng,web,"Lu513n, alfin, L0xm1, Av4nth1ka, Aneesh, Z_Pacifist, AmunRha, g4rud4",Nil
greyctf23-100_questions,['web'],Lu513n,2023-05-20 15:25:55.952000
corctf23-eyes,['crypto'],"___apn___, 0xd15c0, Sans",Nil
hacktm-quals23-blog_revenge,web,"Lu513n, sk4d",2023-02-19 01:08:26.780000
csawquals24-mystery,['osint'],silence_,2024-09-07 00:49:17.326000
irisctf24-peanoscramble,['misc'],"justk1r4, spektr.e",Nil
midnightsunctf24-awkw4ard,['web'],"lu513n, ma1f0y_, luc_f3r, winters0x168, z_pacifist, k0w4lzk1, avntka, l0x.me, h3ri0s, r0h17h, exigent07, alfin3313, b4tmite",Nil
b01lersctf24-wabash,['misc'],"r0h1t.pxh, z_pacifist, k0w4lsk1_, silence_, aerosol., b4tmite, __m1m1__, j0dh7",2024-04-13 12:22:54.014000
pwn2win-lost_exponent,misc,"Majin, v4d3r, V0ld3m0rt, chandu-kona, Abhishek Bharadwaj",2021-05-30 15:16:18.390000
asisfinals22-hyp,web,"Aneesh, Z_Pacifist, alfin, L0xm1, Av4nth1ka, Lu513n, sk4d",Nil
seccon21-ccc,crypto,"Pavani, careless_finch, Vishvesh_R, Abhishek Bharadwaj, Nilabha",Nil
hackasat-quals23-as_below,"['web', 'misc']",dhN,Nil
angstromctf24-philosophy,['crypto'],"aerosol., ___apn___",2024-05-25 11:04:39.125000
vikectf24-norse_cryptogram,['crypto'],"its_me_ask, b4tmite, aerosol., j0dh7, heartstoller, silence_",2024-03-09 11:59:33.774000
tjctf24-rusty,['reverse'],"the.m3chanic, retr0ds, sherlockcheezu, br34dcrumb",Nil
asis_finals23-backdooredness,['pwn'],"justk1r4, _r0r1_, tourpran, ath3n1x",Nil
hsctf21-glass-windows,misc,Rithvik,2021-06-16 11:22:27.869000
umassctf24-brutal_mog,['crypto'],"___apn___, sans8475",2024-04-20 15:52:00.778000
nahamcon24-blackjack,['crypto'],"___apn___, aerosol., sans8475, ls.exe, arch_zero",Nil
isitdtuquals24-swatted,['forensics'],"kr4z31n, __m1m1__, 5h4rrk, hrippi.x_, sp3p3x, gh0stkn1ght, azr43lkn1ght, jl_24",Nil
hackluctf23-pong,['pwn'],"justk1r4, spektr.e",2023-10-14 16:45:55.946000
boilersctf21-barswindvocals,misc,"f4lc0n, cjunior, g4rud4, D3v1L, AmunRha, Az3z3l, DarkKnight",Nil
m0leconteaser25-movecon,['reverse'],"k1n0r4, the.m3chanic, gh0stkn1ght, silence_, theb4tmite, heartstoller, sherlockcheezu",Nil
mapnactf24-novelreader,['web'],"k0w4lsk1_, exigent07, r0h1t.pxh, z_pacifist, lu513n, retr0ds, luc_f3r, l0x.me, spektr.e, Cap-k",Nil
plaid22-holmium,pwn,k1R4,Nil
csawquals24-magic_tricks,['reverse'],"retr0ds, kndn, heartstoller",2024-09-07 13:47:40.177000
htbunictf22-fake_news,forensics,"Z_Pacifist, Azr43lKn1ght, Sabhya",2022-12-02 21:18:06.541000
cybermimic22-adas,web,"alfin, Sabhya",2022-12-15 21:36:16.762000
ctfzone-quals23-new_apartments,['osint'],"z_pacifist, sp3p3x, sh.4rk, _b1u33, azr43lkn1ght, gh0stkn1ght, l0x.me",2023-08-12 20:21:09.250000
asisquals24-bedme,['reverse'],"the.m3chanic, retr0ds",2024-09-22 12:41:58.505000
tamuctf24-shrink,['pwn'],"spektr.e, _r0r1_",2024-04-06 12:16:55.135000
hxpctf22-whistler,['crypto'],"Hisoka, LS, dhN, victim1307",Nil
amaturectf23-i-love-ffi,['pwn'],"tourpran, justk1r4",2023-07-16 14:07:51.584000
realworld23-nonheavyftp,pwn,"spektre, DarkKnight, k1R4, fr1gh7",Nil
ironctf-team3-beautiful_fortress,['misc'],"silence_, __m1m1__, h3ri0s, heartstoller",2024-10-06 09:12:06.790000
amateursctf24-supplychain,['misc'],"j0dh7, its_me_ask, 5h4rrk, gh0stkn1ght, __m1m1__, hrippi.x_, jl_24, z_pacifist, spektr.e, justk1r4",Nil
umdctf23-noisy-bits,['crypto'],"Sans, d1sc0, Hisoka",2023-04-30 22:17:06.849000
asisquals21-spiritual,crypto,"chandu-kona, stryder, Abhishek Bharadwaj, ph03n1x, careless_finch, Pavani Poluru",Nil
idekctf24-dead-pwners-society,['pwn'],"justk1r4, heartstoller, theb4tmite, _r0r1_, tourpran, spektr.e, silence_",Nil
lactf24-flag_finder,['reverse'],"its_me_ask, the.m3chanic, sherlockcheezu, r3d_t3mp3st",2024-02-19 02:03:30.473000
defcamp-quals23-internet-is-dangerous,['forensics'],"Sans, gh0stkn1ght",2023-10-21 06:28:09.773000
cybermimic23-badrsa,['crypto'],hisoka.fr,2023-12-06 12:48:47.649000
dicectf22-baby-rop,pwn,"DarkKnight, Pwn_Solo",2022-02-05 13:57:02.315000
linectf23-jumpit,['reverse'],"th3mech4n1c, k1n0r4, Sherlock Cheezu, Ad0lphus, shinobu, AmunRha, retr0ds",Nil
zer0ptsctf23-topology,['reverse'],"retr0ds, shinobu5005",Nil
cybermimic23-ezjava,['web'],"lu513n, avntka, l0x.me, z_pacifist, luc_f3r, xbr01, tr4c3734, winters0x168, tourpran, ma1f0y_, spektr.e, ls.exe, ___apn___",Nil
vishwactf24-mysterious_old_case,['forensics'],"__m1m1__, j0dh7, gh0stkn1ght, its_me_ask, silence_",Nil
hackimctf23-hackthehash,['pwn'],justk1r4,2023-08-19 21:15:35.791000
acsc23-10av,web,"Z_Pacifist, Av4nth1ka, L0xm1, Aneesh, alfin, Lu513n, sk4d",Nil
bricsctf24-neplox_wallet,['crypto'],"___apn___, heartstoller, jatin.exe, k1n0r4",Nil
tctf21-ucgood,pwn,"Ritvik, DarkKnight, sourag, arsenelupwn",Nil
b01lersctf23-fishy-motd,['web'],"Lu513n, Aneesh, sk4d",2023-03-19 04:05:42.268000
sctf-checkin-misc,['misc'],"z_pacifist, spektre, tourpran",2023-06-17 19:01:39.662000
ductf23-vroom-vroom,['pwn'],"spektr.e, fr1gh7, _r0r1_, tourpran",Nil
uoftctf24-js_blacklist,['misc'],"justk1r4, alfin, tourpran, ma1f0y_, z_pacifist, lu513n",Nil
bhmea-quals23-octopodal,['crypto'],"azr43lkn1ght, hisoka.fr, ___apn___, aparna_11, ls.exe, 0xd15c0, dhn5280, Sans",Nil
thesascon24-turings_gold_nugget,['misc'],"sans8475, jatin.exe, lu513n, jl_24, silence_, heartstoller, _r0r1_, k0w4lzk1, ma1f0y_, exigent07, h3ri0s",Nil
tetctf24-tet4n6,['forensics'],"azr43lkn1ght, sh.4rk, gh0stkn1ght, jl_24, hrippi.x_",2024-01-28 18:35:29.442000
backdoorctf23-rebel,['crypto'],"Sans, ls.exe, ___apn___, hisoka.fr, im._.a.p, justk1r4",Nil
vishwactf24-they_are_coming,['web'],"k0w4lsk1_, r0h1t.pxh, exigent07, ls.exe, aerosol.",2024-03-02 17:49:36.623000
ironctf-team3-infinitystore,['pwn'],silence_,2024-10-05 12:11:41.908000
googlectf23-kconcat,['pwn'],k1R4,Nil
htbcactf24-locktalk,['web'],"k0w4lsk1_, alfin, luc_f3r, exigent07, r0h1t.pxh",2024-03-11 17:52:50.054000
ironctf-team2-backdoor,['crypto'],"aerosol., ___apn___, theb4tmite, kr4z31n",Nil
asis_finals23-m7p,['crypto'],"___apn___, Sans, im._.a.p, jl_24, sh.4rk, ls.exe",Nil
midnightsunctf24-m1cr0-bl4z31ng-420,['pwn'],"justk1r4, _r0r1_, silence_, b4tmite, spektr.e, heartstoller",Nil
hackasat-quals23-dashing,['misc'],"Aneesh, LS, Z_Pacifist",2023-04-02 21:55:18.968000
htbcactf-bashic_ransomware,['forensics'],"sp3p3x, Azr43lKn1ght, w3!rd5h4rk, gh0stkn1ght, Jl, B1u33",2023-03-21 21:35:17.341000
amaturectf23-lahoot,['web'],win.ters,Nil
htbcactf24-multidigilingual,['misc'],"z_pacifist, heartstoller, silence_",2024-03-12 17:59:57.183000
umassctf24-holesome_birthday_party,['web'],k0w4lzk1,2024-04-20 06:52:27.740000
plaid22-crauthzv2,web,"yadhu, Sayooj B Kumar, Aneesh, careless_finch, Sk4d00sh, Z_Pacifist, Rohit Narayanan M, alfin, Az3z3l, 231tr0n",Nil
uoftctf24-banking_app,['reverse'],"the.m3chanic, justk1r4, k1n0r4, retr0ds",Nil
boilersctf21-cold-war-gets-hotter,crypto,"careless_finch, V0ld3m0rt, aniketm_, Vishvesh, DarkKnight, D3v1L",Nil
hackimctf23-curve-decryptor2,['crypto'],Sans,Nil
cryptoctf21-symbols,crypto,"Rithvik, Abhishek Bharadwaj",2021-07-31 19:21:59.834000
hacktm-quals23-free_play,reverse,"AmunRha, Ad0lphus, k1n0r4, retr0ds",Nil
angstromctf-securelogin,pwn,"aDHIxx, arsenelupwn, shravya, Pwn_Solo, Nikhil, DarkKnight, f4lc0n, 4D!TY4, g4rud4",Nil
linectf24-iine_voip_mailbox,['pwn'],"b4tmite, silence_, _r0r1_, spektr.e, justk1r4, heartstoller",Nil
seetf23-cstutorial,['pwn'],"spektre, k1R4, fr1gh7, tourpran, rori",Nil
justctf23-vaulted,['crypto'],"APN, d1sc0, LS, Sans, Abhishek Bharadwaj",Nil
zer0ptsctf23-qjail,['pwn'],"tourpran, justk1r4, _r0r1_",2023-07-15 23:30:36.456000
b01lersctf23-ezclass,['misc'],k1R4,2023-03-19 13:58:53.647000
hacklu-pazzi,misc,"Z_Pacifist, L0xm1",2022-10-29 16:52:57.882000
hacktheon-quals24-tracker3,['forensics'],"azr43lkn1ght, jl_24, sp3p3x, gh0stkn1ght, hrippi.x_",2024-04-27 11:48:41.245000
starctf23-simplex-wmm,['reverse'],"lu513n, shinobu5005",Nil
backdoorctf23-pizzeria,['pwn'],"justk1r4, _r0r1_, jarvis",2023-12-16 20:10:56.931000
amaturectf23-elfcrafting-v1,['pwn'],tourpran,2023-07-17 12:12:44.168000
sekaictf23-cosmic_ray,['pwn'],_r0r1_,2023-08-26 21:30:28.781000
b01lersctf24-half_big_rsa,['crypto'],"ls.exe, aerosol., arch_zero, hisoka.fr",2024-04-13 14:33:48.836000
tjctf24-iodomethane,['crypto'],"sans8475, ___apn___, hisoka.fr",2024-05-19 21:53:35.845000
tjctf24-stream-complimentary,['reverse'],kndn,Nil
zer0ptsctf23-netfs1,['misc'],"z_pacifist, l0x.me, lu513n",2023-07-15 14:36:46.276000
htbcactf-interstellar_c2,['forensics'],"Azr43lKn1ght, w3!rd5h4rk, dhN, gh0stkn1ght, sp3p3x, Jl, B1u33, stuxn3t, nandita sangeeth",Nil
tpctf23-nanouniverse,['misc'],"sh.4rk, azr43lkn1ght, gh0stkn1ght, sp3p3x, hrippi.x_, justk1r4, spektr.e, z_pacifist, ls.exe, _r0r1_, Sans, hisoka.fr",2023-11-25 17:29:01.901000
pbctf21-nightclub,pwn,"Nikhil, aDHIxx, Ritvik, shravya, k1R4, sourag, Pwn_Solo, DarkKnight, arsenelupwn",Nil
r3ctf24-h1dendse3k,['misc'],silence_,2024-06-09 10:59:07.262000
mapnactf24-shibs,['crypto'],"arch_zero, aerosol., ___apn___, Sans, retr0ds, spektr.e, im._.a.p",Nil
idekctf24-baby_bundle,['crypto'],"ls.exe, hisoka.fr",2024-08-18 17:44:17.678000
hsctf21-audio_frequency,misc,"Goutham, a3X3k, Sampath, Aneesh, Rohit Narayanan M, Sk4d00.sh, AmunRha, 4d0lphu5, Abhishek Bharadwaj, Rithvik",Nil
hacktheon-quals24-rumor5,['forensics'],"azr43lkn1ght, gh0stkn1ght, jl_24, sp3p3x, hrippi.x_, rudraagh, kr4z31n, __m1m1__",2024-04-27 08:07:32.243000
asis_finals23-text-editor,['pwn'],justk1r4,2023-12-30 06:45:23.671000
greyctf23-microservices_2,['web'],Z_Pacifist,2023-05-20 17:32:08.820000
midnightsunquals21-flashout,forensics,"g4rud4, f4lc0n, d3liri0us, DarkKnight, careless_finch",Nil
hitconctf24-antivirus,['reverse'],"retr0ds, the.m3chanic, jl_24, sp3p3x, heartstoller, gh0stkn1ght, azr43lkn1ght, jatin.exe",Nil
seetf23-onlinecrypto,['crypto'],"Sans, LS, Hisoka, k1R4, spektre, APN, tourpran",Nil
angstromctf-shadow,pwn,DarkKnight,2021-04-03 12:37:29.282000
maplectf23-jujutsu_kaisen2,['web'],"ma1f0y_, lu513n, alfin, avntka, l0x.me, z_pacifist, luc_f3r, winters.ggs",Nil
seetf23-babysheep,['pwn'],k1R4,2023-06-10 16:48:44.536000
uoftctf24-guestbook,['web'],ma1f0y_,2024-01-14 00:02:35.450000
tjctf24-assume,['crypto'],sans8475,2024-05-18 03:02:15.941000
crewctf23-safe_proxy,['web'],"lu513n, ma1f0y_, win.ters, z_pacifist, avntka, l0x.me, alfin, luc_f3r, sk4d",Nil
cybermimic22-noglues,misc,"LS, Sabhya, nandita sangeeth, Aneesh, fr1gh7, shravya",Nil
cryptoctf23-tpsd,['crypto'],"hisoka.fr, ls.exe",2023-07-08 00:33:12.218000
htbcactf24-character,['misc'],"b4tmite, justk1r4, silence_",2024-03-10 13:16:40.780000
lactf24-budget_bag,['crypto'],"Sans, ls.exe, ___apn___, im._.a.p",Nil
htbcactf-last_hope,['misc'],Winters,2023-03-20 15:33:01.121000
bhmea-quals23-memstream,['pwn'],"_r0r1_, spektr.e, tourpran, justk1r4, fr1gh7",Nil
backdoorctf23-knapsack,['crypto'],"ls.exe, hisoka.fr",2023-12-16 18:56:33.946000
corctf24-cshell4,['pwn'],"heartstoller, theb4tmite, tourpran, silence_, _r0r1_, arch_zero, spektr.e, ___apn___, justk1r4, sans8475, aerosol.",Nil
hacklu21-atareee,reverse,"silverf3lix, AmunRha, Barla Abhishek",2021-10-30 04:03:07.439000
hackluctf24-pump-it-up,['crypto'],"___apn___, aerosol., arch_zero, hisoka.fr, ls.exe",Nil
tamuctf24-smp,['forensics'],"its_me_ask, j0dh7, jl_24, gh0stkn1ght, sp3p3x, 5h4rrk, spektr.e, silence_",Nil
uiuctf24-time-travel,['reverse'],"the.m3chanic, sherlockcheezu, _r0r1_, k1n0r4, retr0ds, silence_",Nil
defcon-quals23-raw_water,['web'],"Winters, sk4d, L0xm1, Luc1f3r, Aneesh, Av4nth1ka, Lu513n, Z_Pacifist",Nil
iitbctf-rsa_party,['crypto'],Sans,2023-09-23 05:33:42.444000
hacklu21-faas,pwn,"Ritvik, k1R4, DarkKnight, Pwn_Solo, aDHIxx, sourag, shravya",Nil
htbcactf24-flagcommand,['web'],"k0w4lsk1_, luc_f3r, alfin, exigent07, r0h1t.pxh",2024-03-09 19:20:42.642000
umd22-renzik,forensics,P4BLØ,2022-03-05 09:26:54.071000
devctf22t2-sequel,web,L0xmii,2022-05-08 09:34:12.140000
tjctf24-pals,['forensics'],"azr43lkn1ght, jl_24, gh0stkn1ght",2024-05-18 01:09:48.235000
umd22-justina,misc,"Z_Pacifist, L0xmii",2022-03-05 12:51:29.639000
csawquals24-log-me-in,['web'],h3ri0s,2024-09-07 10:12:20.514000
iitbctf-asterisk,['misc'],"justk1r4, z_pacifist",2023-09-22 19:09:17.430000
nahamcon24-not_quite_same,['misc'],jatin.exe,2024-05-24 05:29:01.253000
amaturectf23-screenshotguesser,['osint'],"_b1u33, ___apn___",2023-07-18 17:01:48.455000
hacklu21-bookmarker,web,Az3z3l,2021-10-31 22:53:47.083000
acscctf24-yarareta,['reverse'],"k1n0r4, retr0ds, justk1r4, barlaabhi, br34dcrumb, spektr.e, sherlockcheezu, tricky_ninja, the.m3chanic",Nil
csawquals24-obfuscation,['reverse'],"retr0ds, k1n0r4, sherlockcheezu, the.m3chanic",2024-09-08 21:02:19.417000
tpctf23-mte_notebook,['pwn'],"spektr.e, justk1r4, tourpran, _r0r1_",Nil
greyctf23-beeboop2,['misc'],"Jl, gh0stkn1ght, Azr43lKn1ght, B1u33, w3!RD5h4rk",Nil
htbunictf22-one_of_us,forensics,"Sabhya, Azr43lKn1ght, g4rud4",Nil
pwn2win-a2s,crypto,"Pavani Poluru, 2TAP, careless_finch, Abhishek Bharadwaj, Rithvik, a3X3k, chandu-kona, Vishvesh, V0ld3m0rt, ph03n1x, akulpillai",Nil
b01lersctf24-use-cache,['web'],"z_pacifist, alfin, l0x.me, luc_f3r, ma1f0y_, lu513n, sk4d, winters0x168, avntka, .d_pro",Nil
tctf21-worldcup,web,"Az3z3l, Sayooj B Kumar, Rohit Narayanan M, Aneesh, yadhu, Sk4d00.sh, careless_finch, Aiswarya, Captain-kay",Nil
securinets23-dajinvm,['reverse'],"sherlockcheezu, amunrha, retr0ds, ad0lphus, shinobu5005, lu513n, the_mechanic__",Nil
tamuctf24-admin-panel,['pwn'],"heartstoller, silence_",2024-04-06 11:04:30.973000
balsnctf21-gvm,reverse,"D3v1L, AmunRha",Nil
irisctf24-integral_communication,['crypto'],"ls.exe, ___apn___",2024-01-06 16:26:42.073000
lactf24-valentines_day,['crypto'],aerosol.,2024-02-17 17:07:54.733000
seccon21-oooooo,crypto,"Nilabha, careless_finch, Pavani, Abhishek Bharadwaj, Vishvesh_R",Nil
umassctf24-third_times_the_charm,['crypto'],aerosol.,2024-04-20 05:02:39.996000
b01lersctf24-easy-note,['pwn'],tourpran,2024-04-13 13:21:23.378000
idekctf24-srcdoc-memos,['web'],"exigent07, z_pacifist, alfin3313, lu513n, h3ri0s, k0w4lzk1, 570rmbreaker, ma1f0y_, luc_f3r",Nil
cybermimic23-fmt,['pwn'],"justk1r4, _r0r1_, tourpran, ma1f0y_, spektr.e, winters0x168, ls.exe, z_pacifist, l0x.me",Nil
htbcactf24-serialflow,['web'],"l0x.me, alfin, ma1f0y_",2024-03-11 20:29:28.539000
googlectf23-npc,['misc'],"Lu513n, Aneesh",2023-06-25 01:34:45.467000
ironctf-team3-algebra-exam,['crypto'],"silence_, heartstoller, ___apn___, h3ri0s",2024-10-06 03:01:01.294000
n1ctf22-webshell_detection,web,"Z_Pacifist, Aneesh, Lu513n, sk4d, Sayooj B Kumar, L0xm1, Av4nth1ka, alfin",Nil
iitbctf-find_find,['misc'],"amunrha, tourpran, azr43lkn1ght, _r0r1_, the_mechanic__",2023-09-22 20:21:16.593000
b01lersctf23-noah,['pwn'],"k1R4, spektre, shravya",Nil
0ctf23-double_rsa1,['crypto'],"im._.a.p, ls.exe, Sans, ___apn___",Nil
cybermimic23-gitgud,['misc'],"ls.exe, gh0stkn1ght, jl_24, sp3p3x, hrippi.x_",2023-12-07 17:40:21.289000
byuctf24-mail-time,['osint'],"silence_, heartstoller",2024-05-17 13:23:35.277000
tjctf24-u-235,['crypto'],"sans8475, aerosol., ___apn___",Nil
nahamcon24-magic_rsa,['crypto'],aerosol.,2024-05-24 00:43:21.608000
realworldctf24-chatterbox,['web'],"avntka, z_pacifist, exigent07, k0w4lsk1_, r0h1t.pxh, winters0x168, ma1f0y_, luc_f3r, az3z3l, sk4d, l0x.me, alfin",Nil
crewctf23-quirky,['forensics'],"w31rd5h4rk, gh0stkn1ght, jl911",2023-07-09 20:39:03.017000
htbcactf-pandoras_bane,['forensics'],"Azr43lKn1ght, gh0stkn1ght, stuxn3t, sp3p3x, w3!rd5h4rk, B1u33, Jl, nandita sangeeth",Nil
crewctf24-pincode,['misc'],"sans8475, sp3p3x, silence_, __m1m1__, .d_pro, kr4z31n, heartstoller, rudraagh, aerosol., ___apn___",Nil
b01lersctf23-chicago,['reverse'],"AmunRha, retr0ds",2023-03-19 14:03:00.633000
byuctf24-verse,['reverse'],"the.m3chanic, retr0ds",2024-05-18 00:40:36.878000
justctf23-almostfinished,['web'],"Lu513n, Aneesh, sk4d, L0xm1, Cap-k, Av4nth1ka",Nil
umd22-trace,pwn,"DarkKnight, k1R4, NightKing",2022-03-06 17:10:24.931000
uoftctf24-zero,['misc'],"tourpran, justk1r4, im._.a.p",2024-01-14 13:33:08.557000
backdoorctf23-chatbot,['web'],"z_pacifist, l0x.me, avntka",2023-12-16 19:24:08.211000
amaturectf23-jvm,['reverse'],"the_mechanic__, sherlockcheezu",2023-07-18 15:06:41.888000
backdoorctf23-baby_formatter,['pwn'],ath3n1x,2023-12-17 15:46:58.187000
hacklu-yummy_gifs,web,"L0xm1, Z_Pacifist, Av4nth1ka, alfin, Aneesh",Nil
ugractf24-in_the_dark,['misc'],"arch_zero, silence_, heartstoller, tricky_ninja, r0h17h, justk1r4",Nil
vishwactf24-repo_riddles,['forensics'],"its_me_ask, j0dh7, __m1m1__, silence_",2024-03-03 12:43:54.545000
hitconctf24-eaas,['web'],"alfin3313, k0w4lzk1, h3ri0s, winters0x168, ma1f0y_, lu513n, z_pacifist, sayoojbkumar, 570rmbreaker, avntka, luc_f3r",Nil
uoftctf24-love_debug,['reverse'],k1n0r4,2024-01-15 00:37:17.259000
corctf24-rock-paper-scissors,['web'],"exigent07, k0w4lzk1, h3ri0s",2024-07-28 15:40:57.024000
hacklu21-sockets,pwn,"Ritvik, sourag, k1R4, Pwn_Solo, DarkKnight, shravya, Nikhil, aDHIxx",Nil
justctf23-rustberry,['reverse'],"Sherlock Cheezu, k1n0r4",2023-06-05 01:41:28.993000
fword21-timemachine,reverse,"Barla Abhishek, silverf3lix, imm0rt4l_5t4rk, Freakston, D3v1L",2021-08-28 15:40:25.142000
htbcactf24-writing-on-the-wall,['pwn'],"silence_, justk1r4",2024-03-09 19:14:49.257000
htbcactf24-russian_roulette,['blockchain'],"aerosol., silence_, heartstoller",2024-03-11 18:19:58.258000
lactf23-rut-roh-relro,pwn,"spektre, silverf3lix",Nil
domctf23-chat,['web'],"sp3p3x, the_mechanic__, tourpran, retr0ds, sk4d, lu513n, alfin",2023-10-06 21:35:55.153000
crewctf23-in_car,['misc'],"aswinmguptha, bx1n",2023-07-08 14:31:35.997000
angstromctf-followthecurrents,crypto,careless_finch,2021-04-03 12:29:06.451000
umd22-magic_plagueis,forensics,P4BLØ,2022-03-05 13:30:53.510000
tamuctf24-jumbled,['crypto'],ls.exe,2024-04-06 21:26:03.414000
htbcactf24-metagaming,['reverse'],"sherlockcheezu, the.m3chanic, k1n0r4, spektr.e, tricky_ninja, retr0ds, heartstoller, b4tmite, aerosol., silence_",Nil
ritsec21-freg,forensics,"Ranit, g4rud4, Goutham Rajesh, Rithvik, Abhishek S, Aryaa, abhishek bharadwaj, Sampath, arsenelupwn, Aneesh nadh R, Rohit Narayanan M, Sayooj_B_Kumar, careless_finch, AmunRha, 4D!TY4",Nil
corctf23-msfrognymize,['web'],"lu513n, ma1f0y_",2023-07-30 16:17:47.789000
hackimctf23-u_do_pee,['misc'],sh.4rk,2023-08-19 14:04:51.518000
ironctf-team1-jwt_hunt,['web'],exigent07,2024-10-05 23:51:53.290000
iitbctf23-phenominalrsa,['web'],"lu513n, ls.exe, z_pacifist, hisoka.fr",2023-10-21 19:01:09.092000
csaw-quals23-androiddropper,['misc'],victim1307,2023-09-15 23:57:36.595000
isitdtufinals22-nuclear_launch_detected,reverse,"Azr43lKn1ght, retr0ds, Barla Abhishek, k1n0r4, Ad0lphus, Z_Pacifist, AmunRha, g4rud4",Nil
acscctf24-jenga,['crypto'],"ls.exe, aerosol., ___apn___, hrippi.x_, sans8475, arch_zero, 5h4rrk, jl_24, __m1m1__, its_me_ask, j0dh7",Nil
isitdtufinals22-detective,misc,"Azr43lKn1ght, Sabhya, fr1gh7, Z_Pacifist, Lu513n, k1R4, L0xm1, k1n0r4, spektre, Av4nth1ka, nandita sangeeth, 4n4rch15t, LS, AmunRha, g4rud4",Nil
csawquals24-zipzipzip,['forensics'],"rudraagh, azr43lkn1ght, kr4z31n, hrippi.x_, gh0stkn1ght, jl_24, 5h4rrk, __m1m1__",2024-09-06 23:09:02.150000
hsctf23-doubler,['pwn'],tourpran,2023-06-06 11:53:44.783000
hackimctf23-euclidean_rsa,['crypto'],hisoka.fr,2023-08-19 12:43:05.596000
hackluctf23-awesomenotes2,['web'],"z_pacifist, lu513n, alfin, l0x.me",2023-10-15 22:03:30.630000
amateursctf24-agile-rut,['web'],"r0h1t.pxh, k0w4lsk1_",2024-04-07 12:47:48.010000
greyctf23-qrsa,['crypto'],"Hisoka, Sans",Nil
hsctf23-micrurus-fulvius,['reverse'],"retr0ds, tourpran, th3mech4n1c, Sherlock Cheezu",2023-06-06 20:33:05.957000
bricsctf24-chains,['pwn'],_r0r1_,2024-10-05 21:19:40.966000
umassctf24-magic_ungathering,['misc'],"__m1m1__, rudraagh, exigent07, kr4z31n, heartstoller",2024-04-21 10:36:54.038000
