imaginaryctf24-unoriginal,['reverse'],kndn,2024-07-20 00:54:53.286000
irisctf24-memory,['pwn'],justk1r4,2024-01-06 12:18:58.358000
nahamcon24-taking_up_residence,['forensics'],"gh0stkn1ght, jl_24, sp3p3x, azr43lkn1ght",2024-05-24 01:08:54.098000
irisctf24-skats_sd_card,['forensics'],"azr43lkn1ght, sp3p3x, jl_24, gh0stkn1ght, sh.4rk",2024-01-06 22:03:42.602000
seccon21-pppp,crypto,"careless_finch, Nilabha",2021-12-11 12:37:23.322000
htbcactf-smallsteps,['crypto'],"APN, Sans, d1sc0",2023-03-18 19:27:20.581000
nahamcon24-lottery,['crypto'],"sans8475, ls.exe, aerosol.",2024-05-24 22:35:25.089000
angstromctf-thunderbolt,crypto,DarkKnight,2021-04-07 17:29:23.251000
greyctf23-login_bot,['web'],Lu513n,2023-05-19 20:02:45.661000
htbcactf24-gloater,['pwn'],"_r0r1_, justk1r4",2024-03-10 09:24:47.115000
hacktm-quals23-cs2100,pwn,k1R4,2023-02-19 00:03:11.471000
devctf22t2-excesschars,reverse,"spektre, Azr43lKn1ght",2022-05-07 19:08:09.270000
ugractf24-eat_the_rich,['crypto'],"Sans, ___apn___",2024-02-10 19:47:29.665000
hsctf21-cyanocitta-cristata-cyanotephra-but-fixed,crypto,careless_finch,2021-06-17 01:38:03.113000
amateursctf24-one-solve,['web'],"r0h1t.pxh, lu513n, winters0x168, luc_f3r, k0w4lsk1_",2024-04-07 19:07:05.674000
htbcactf-license,['reverse'],"th3mech4n1c, Sherlock Cheezu",2023-03-18 21:24:29.582000
lakectf23-cyber_library,['web'],lu513n,2023-11-05 04:28:25.122000
csawquals24-diffusion_pop_quiz,['crypto'],hisoka.fr,2024-09-06 22:42:41.634000
defcamp22-wafer,misc,"Sk4d00.sh, Aneesh, Rohit Narayanan M",2022-02-11 21:57:48.192000
lactf23-ravin-cryptosystem,crypto,LS,2023-02-11 12:23:53.099000
bauhiniactf23-extrapolation,['misc'],"azr43lkn1ght, sh.4rk, jl911, _b1u33, gh0stkn1ght",2023-08-20 22:35:31.041000
umassctf24-magic_conch,['reverse'],k1n0r4,2024-04-20 11:40:51.312000
lactf23-clt1,crypto,LS,2023-02-11 11:51:34.193000
greyctf23-microservices_2,['web'],Z_Pacifist,2023-05-20 17:32:08.820000
hitcon-onebit,web,"Rohit Narayanan M, Aneesh, Sk4d00.sh, yadhu",2021-12-04 18:15:09.234000
imaginaryctf24-playful-puppy,['misc'],silence_,2024-07-20 09:44:46.319000
asisfinals22-deserve,reverse,Barla Abhishek,2022-12-31 08:58:54.913000
b01lersctf24-bash_with_cat,['misc'],"r0h1t.pxh, z_pacifist, hrippi.x_, k0w4lsk1_, silence_, b4tmite, j0dh7",2024-04-13 12:20:39.595000
osugamingctf-secret_map,['crypto'],"ls.exe, aerosol., silence_",2024-03-02 14:48:31.731000
umdctf23-hidden-message,['crypto'],"th3mech4n1c, Sherlock Cheezu, Sans",2023-04-30 14:54:46.523000
ironctf-team3-math-gone-wrong,['misc'],silence_,2024-10-05 12:47:20.928000
aaactf23-easylatex,['web'],lu513n,2023-10-29 22:42:35.619000
insomnihack24-frown,['reverse'],"retr0ds, k1n0r4, the.m3chanic",2024-01-20 22:06:02.012000
volgactf24-zeliard_tales,['misc'],"spektr.e, silence_, heartstoller, retr0ds",2024-03-31 16:51:50.678000
imaginaryctf24-bopity,['pwn'],_r0r1_,2024-07-20 06:46:04.219000
midnightsun23-pyttemjuk,['pwn'],k1R4,2023-04-08 20:02:50.082000
osugamingctf-korean_offline_mafia,['crypto'],"aerosol., ls.exe",2024-03-02 11:51:12.395000
htbunictf22-fake_news,forensics,"Z_Pacifist, Azr43lKn1ght, Sabhya",2022-12-02 21:18:06.541000
b01lersctf24-b01ler-ad,['web'],"exigent07, z_pacifist",2024-04-13 12:09:46.326000
imaginaryctf24-cartesian-2,['osint'],"silence_, __m1m1__, heartstoller, rudraagh, kr4z31n, theb4tmite",2024-07-22 00:21:34.497000
downunderctf24-i_see,['hardware'],jatin.exe,2024-07-06 17:21:37.289000
nahamcon-ctf23-goose-chase,['misc'],"sp3p3x, Jl",2023-06-16 22:32:27.161000
umdctf24-entat-question,['pwn'],sourag,2024-04-27 23:14:31.390000
hsctf23-keygen,['reverse'],Sherlock Cheezu,2023-06-05 18:04:29.174000
angstromctf-fish,misc,4d0lphu5,2021-04-03 06:24:13.251000
b01lersctf24-chest-mix,['misc'],"justk1r4, tricky_ninja, silence_, j0dh7",2024-04-13 14:39:00.013000
isitdtufinals22-slow,reverse,k1R4,2022-12-18 08:17:32.873000
mapnactf24-what_next_ii,['crypto'],aerosol.,2024-01-21 12:11:50.877000
umdctf23-splash,['pwn'],1515,2023-04-30 19:41:35.312000
dicectf22-baby-rop,pwn,"DarkKnight, Pwn_Solo",2022-02-05 13:57:02.315000
angstromctf-exclusive_cipher,crypto,2TAP,2021-04-03 06:59:36.279000
corctf23-msfrognymize,['web'],"lu513n, ma1f0y_",2023-07-30 16:17:47.789000
cybermimic21-mimicrunner1,web,Sayooj B Kumar,2021-11-10 23:34:05.226000
hackasat-quals23-dashing,['misc'],"Aneesh, LS, Z_Pacifist",2023-04-02 21:55:18.968000
ironctf-team3-b64siteviewer,['web'],h3ri0s,2024-10-05 22:04:46.506000
hsctf21-multi,reverse,Barla Abhishek,2021-06-15 13:15:49.458000
iitbctf23-spy_on_chain_blockchain,['misc'],"ls.exe, amunrha, lu513n",2023-10-22 00:26:23.593000
backdoorctf23-collagion,['crypto'],"ls.exe, Sans, ___apn___",2023-12-17 23:06:24.832000
umassctf24-shuffling_as_a_service,['crypto'],"sans8475, jatin.exe",2024-04-20 16:35:02.644000
boilersctf21-pyjail1,misc,DarkKnight,2021-04-04 11:04:19.227000
osugamingctf-sanity-check-3,['misc'],silence_,2024-03-02 22:04:24.724000
uiuctf24-fire_evasion,['web'],"winters0x168, luc_f3r, alfin3313, ma1f0y_, k0w4lzk1",2024-06-29 10:53:55.283000
osugamingctf-mappool-feedback,['osint'],silence_,2024-03-03 01:10:08.355000
ugractf24-if,['misc'],"silence_, arch_zero",2024-02-11 16:13:16.301000
downunderctf24-confusion,['web'],"k0w4lzk1, luc_f3r",2024-07-06 18:23:02.664000
hitcon-vulpixel,web,"yadhu, Sayooj B Kumar",2021-12-05 01:41:56.568000
downunderctf24-co2v2,['web'],"ma1f0y_, winters0x168, r0h17h, z_pacifist, k0w4lzk1",2024-07-07 10:13:47.727000
asisquals24-cat_rater,['web'],"k0w4lzk1, z_pacifist, alfin3313, winters0x168, luc_f3r, exigent07",2024-09-22 00:11:02.273000
umassctf24-crabby-clicker,['web'],"luc_f3r, r0h17h",2024-04-20 09:55:34.509000
hsctf23-very-secure,['web'],"Luc1f3r, Winters, Z_Pacifist",2023-06-05 19:16:40.483000
backdoorctf23-prsa,['crypto'],"Sans, im._.a.p",2023-12-16 19:44:46.115000
volgaquals21-penny,pwn,"Ritvik, DarkKnight",2021-03-28 12:12:02.047000
htbcactf-multipage_recyclings,['crypto'],Sans,2023-03-19 02:27:15.815000
ironctf-team1-johns_cryptic_stories,['misc'],"arch_zero, rudraagh",2024-10-05 21:29:21.396000
kalmarctf24-filestore,['web'],"z_pacifist, alfin, ma1f0y_, luc_f3r, l0x.me",2024-03-16 15:27:06.124000
csawquals24-magic_tricks,['reverse'],"retr0ds, kndn, heartstoller",2024-09-07 13:47:40.177000
htbcactf-inside_the_matrix,['crypto'],"d1sc0, Sans, APN",2023-03-19 16:57:42.434000
htbcactf-nehebkaus_trap,['misc'],tourpran,2023-03-22 19:05:25.281000
isidtu22-rename,pwn,"k1R4, spektre, Claire de lune",2022-11-13 09:27:09.101000
htbunictf21-thevault,reverse,AmunRha,2021-11-19 19:49:35.487000
ctfzone-quals23-delivery_issues,['programming'],"lu513n, ad0lphus, Sans",2023-08-13 11:04:17.076000
defconquals24-ligma,['misc'],"sherlockcheezu, jatin.exe, retr0ds",2024-05-04 08:18:29.780000
alles21-canary,pwn,"Ritvik, k1R4, DarkKnight, sourag, Pwn_Solo, arsenelupwn",2021-09-04 20:15:12.778000
byuctf24-advanced_steak,['forensics'],"hrippi.x_, azr43lkn1ght, jl_24, 5h4rrk, gh0stkn1ght",2024-05-17 17:06:16.364000
tpctf23-signin_ingress,['misc'],ls.exe,2023-11-25 08:44:29.545000
boilersctf21-rootv1,pwn,DarkKnight,2021-04-04 10:30:45.907000
backdoorctf23-secret-of-kurama,['misc'],"z_pacifist, winters0x168, sp3p3x",2023-12-16 21:42:55.609000
ironctf-team2-mango,['web'],"k0w4lzk1, kr4z31n",2024-10-06 02:48:48.525000
ugractf24-tree_forest,['misc'],"ls.exe, Sans, the.m3chanic, sherlockcheezu, amunrha, ___apn___",2024-02-11 21:25:24.298000
redpwn21-2k,reverse,"AmunRha, Freakston, Barla Abhishek",2021-07-12 02:40:55.644000
hsctf23-banana-queries,['misc'],spektre,2023-06-06 13:28:50.679000
midnightsunctf24-insanity,['misc'],"rudraagh, k0w4lzk1, kr4z31n, __m1m1__, heartstoller, z_pacifist",2024-04-20 22:14:53.821000
asis_finals23-larisa,['crypto'],"hisoka.fr, ls.exe, Sans, ___apn___, abhishekbharadwaj",2023-12-30 19:57:04.675000
htbcactf-linear,['reverse'],rori,2023-03-20 23:56:02.596000
angstromctf-oracle,crypto,"aniketm_, V0ld3m0rt, Vishvesh",2021-04-03 18:15:12.645000
hitconctf24-setjmp,['pwn'],_r0r1_,2024-07-13 21:36:04.994000
acsc23-merkle_hellman,crypto,LS,2023-02-25 08:54:39.417000
bricsctf24-enter_the_void,['reverse'],"azr43lkn1ght, gh0stkn1ght, jl_24, retr0ds",2024-10-06 08:41:04.788000
m0lecon-alchemy,pwn,"Pwn_Solo, Ritvik, sourag",2021-05-15 03:46:29.854000
ironctf-team3-bounty-hunter,['pwn'],"silence_, heartstoller",2024-10-05 19:42:39.886000
securinets23-tomojiski,['reverse'],"amunrha, the_mechanic__, shinobu5005",2023-08-06 19:32:11.592000
amaturectf23-uwuctf,['web'],"win.ters, ma1f0y_, lu513n, luc_f3r",2023-07-18 17:49:53.090000
amateursctf24-baby-sandbox,['pwn'],"justk1r4, silence_, _r0r1_, tourpran, heartstoller, justk1r4",2024-04-07 16:46:13.763000
lactf24-aplet321,['reverse'],the.m3chanic,2024-02-17 10:06:30.566000
squarectf23-same,['forensics'],"gh0stkn1ght, sh.4rk, hridhya",2023-11-18 00:42:08.261000
osugamingctf-miss-analyzer,['pwn'],"silence_, _r0r1_",2024-03-02 13:42:51.518000
umdctf24-worm,['pwn'],"tourpran, b4tmite, silence_",2024-04-27 18:05:26.031000
htbunictf22-curse_breaker,reverse,"retr0ds, Barla Abhishek",2022-12-03 01:40:11.927000
compfest24-brainrot_song_library,['pwn'],"tourpran, heartstoller, silence_, theb4tmite",2024-09-08 13:13:45.986000
csaw-finals23-describeme,['crypto'],"ls.exe, victim1307, hisoka.fr, Sans, ___apn___",2023-11-10 01:02:17.375000
idekctf24-nmpz-easy,['osint'],silence_,2024-08-17 07:12:07.724000
ctfzonequals24-shes_the_real_one,['crypto'],sans8475,2024-08-11 04:28:34.461000
greyctf23-ot,['crypto'],"LS, Sans",2023-05-19 21:24:48.455000
imaginaryctf24-bf,['reverse'],"sherlockcheezu, _r0r1_",2024-07-20 04:26:05.704000
omh21-jamal,crypto,Majin,2021-05-15 18:11:53.160000
imaginaryctf24-tango,['crypto'],ls.exe,2024-07-21 16:19:31.834000
angstromctf24-caasio,['web'],lu513n,2024-05-25 23:12:16.485000
squarectf23-crypto_slide_quest,['crypto'],"ls.exe, hisoka.fr, aparna_11",2023-11-18 00:06:07.147000
zer0ptsctf23-neko_notes,['web'],"ma1f0y_, Az3z3l, z_pacifist, l0x.me",2023-07-15 23:22:02.560000
umdctf23-pop_calc,['web'],Winters,2023-04-29 15:55:53.599000
htbcactf24-the_prom,['hardware'],"silence_, spektr.e, z_pacifist, justk1r4",2024-03-12 23:34:22.062000
tjctf24-sled,['pwn'],"heartstoller, silence_",2024-05-18 11:00:18.329000
byuctf24-are_s_a,['crypto'],aerosol.,2024-05-17 15:07:19.988000
umassctf24-brutal_mog,['crypto'],"___apn___, sans8475",2024-04-20 15:52:00.778000
htbcactf24-lucky_faucet,['blockchain'],"aerosol., silence_",2024-03-11 18:53:44.001000
tamuctf24-index,['pwn'],_r0r1_,2024-04-06 09:05:02.351000
umd22-blockchain1,misc,"Rohit Narayanan M, Aneesh, careless_finch",2022-03-05 19:26:25.735000
iitbctf23-zkgame,['crypto'],"ls.exe, lu513n, Sans, ___apn___",2023-10-22 02:27:08.876000
cybermimic21-mimicsoft,pwn,"DarkKnight, k1R4",2021-11-10 20:07:30.200000
ritsec21-fleshwound,reverse,AmunRha,2021-04-10 19:41:04.521000
boilersctf21-roulette_wheel,reverse,"fugitive, D3v1L, silverf3lix",2021-04-04 09:06:01.132000
sekaictf23-chunky,['web'],ma1f0y_,2023-08-27 17:36:52.956000
uiuctf24-groups,['crypto'],"aerosol., ___apn___",2024-06-29 08:28:20.594000
htbcactf-runic,['pwn'],"k1R4, sourag",2023-03-22 19:51:10.166000
b01lersctf24-libofphp,['web'],"lu513n, ma1f0y_",2024-04-13 20:50:27.831000
umdctf23-whos_that_pokemon,['android'],drunken_betch,2023-04-29 17:19:53.115000
alles21-fomu,reverse,"fugitive, imm0rt4l_5t4rk, silverf3lix, bl4ck_Widw",2021-09-04 22:47:26.462000
sekaictf23-cosmic_ray,['pwn'],_r0r1_,2023-08-26 21:30:28.781000
hacklu-scrambled_packets,misc,"Lu513n, Aneesh",2022-10-29 21:35:46.757000
amaturectf23-you_get_extrainformation_1,['crypto'],"_d1sc0, ___apn___",2023-07-16 12:08:03.175000
nahamcon-ctf23-fortune_teller,['android'],drunken_betch,2023-06-16 01:49:55.181000
greyctf23-gotcha,['misc'],"Azr43lKn1ght, f4lc0n, w3!RD5h4rk, sp3p3x",2023-05-20 16:02:08.493000
cybrics21-scanner,misc,"Abhishek Bharadwaj, Barla Abhishek",2021-07-24 16:34:25.367000
amaturectf23-gitint_5e,['osint'],"gh0stkn1ght, _b1u33",2023-07-16 14:58:12.105000
nahamcon24-ringcycle2,['reverse'],tricky_ninja,2024-05-24 20:14:34.585000
hsctf23-fast-forward,['misc'],Aneesh,2023-06-08 14:18:26.414000
uiuctf24-the_weakest_link,['osint'],"kr4z31n, silence_, rudraagh, __m1m1__",2024-06-30 16:41:36.388000
tamuctf24-jumbled,['crypto'],ls.exe,2024-04-06 21:26:03.414000
amaturectf23-sanity,['web'],"win.ters, ma1f0y_, z_pacifist",2023-07-17 21:55:38.846000
seccon21-avgcalculator,pwn,"k1R4, DarkKnight",2021-12-11 13:20:49.662000
googlectf23-write_flag_where3,['pwn'],"k1R4, spektre, rori",2023-06-25 16:49:12.598000
vishwactf24-ifconfig_inet,['osint'],heartstoller,2024-03-02 11:22:54.411000
htbuniversity23-gatecrash,['web'],"luc_f3r, winters0x168, z_pacifist, l0x.me",2023-12-09 12:02:49.475000
cybersecurityrumble_quals24-heaping_blind_easy,['pwn'],"_r0r1_, tourpran",2024-05-12 16:47:22.459000
backdoorctf23-too-many-admins,['web'],"luc_f3r, winters0x168, z_pacifist",2023-12-16 18:22:23.024000
ductf23-comeacroppa,['osint'],gh0stkn1ght,2023-09-02 12:37:39.720000
hacktheon-quals24-rumor2,['forensics'],"azr43lkn1ght, sp3p3x, jl_24, gh0stkn1ght, rudraagh, kr4z31n",2024-04-27 07:40:23.624000
byuctf24-reboot,['hardware'],"br34dcrumb, jatin.exe",2024-05-17 18:21:05.263000
tasteless21-game_eyes,misc,fugitive,2021-10-03 15:18:48.332000
uiuctf24-determined,['crypto'],ls.exe,2024-06-29 10:53:56.443000
defcamp-quals23-bistro2,['pwn'],_r0r1_,2023-10-20 20:19:43.950000
uoftctf24-nothing-to-return,['pwn'],tourpran,2024-01-13 23:30:57.428000
boilersctf21-vm,pwn,"R3x, Ritvik, DarkKnight, sourag, Pwn_Solo",2021-04-05 23:52:18.089000
uiuctf24-goose_chase,['reverse'],"sp3p3x, the.m3chanic",2024-06-29 19:01:14.759000
acsc23-admin_dashboard,web,"Z_Pacifist, Aneesh, alfin, DhN, victim1307, Lu513n, sk4d, L0xm1",2023-02-25 16:51:25.601000
imaginaryctf24-readme,['web'],k0w4lzk1,2024-07-20 00:41:35.291000
angstromctf24-themectl,['pwn'],"_r0r1_, silence_",2024-05-26 12:50:15.640000
nahamcon24-macro_madness,['forensics'],"5h4rrk, gh0stkn1ght, jl_24, hisoka.fr, ___apn___, __m1m1__, kr4z31n, rudraagh",2024-05-25 22:29:40.987000
htbcactf-hijack,['misc'],Winters,2023-03-20 17:09:30.761000
byuctf24-argument,['web'],"k0w4lzk1, exigent07, h3ri0s, 570rmbreaker, alfin3313",2024-05-17 19:43:09.436000
corctf24-lights-out,['misc'],silence_,2024-07-27 07:51:07.813000
pwn2win-julia,crypto,"Majin, chandu-kona",2021-05-30 21:42:06.172000
hsctf21-regulus-satrapa,crypto,Majin,2021-06-15 20:15:57.349000
hacktheon-quals24-intelitigation,['pwn'],"silence_, _r0r1_, justk1r4",2024-04-27 14:37:31.534000
infosecctf23-memelord,['web'],"Z_Pacifist, L0xm1, Av4nth1ka",2023-03-18 14:40:09.185000
uiuctf23-vmwhere2,['reverse'],"the_mechanic__, amunrha",2023-07-03 03:53:18.128000
htbcactf-colliding_heritage,['crypto'],Sans,2023-03-21 20:23:59.881000
zer0ptsctf23-mimikyu,['reverse'],"retr0ds, amunrha, k1n0r4, ls.exe",2023-07-15 14:04:05.904000
thesascon24-bad_old_days,['web'],"alfin3313, ma1f0y_, luc_f3r",2024-05-19 17:28:32.256000
imaginaryctf24-starship,['misc'],silence_,2024-07-21 00:28:55.049000
compfest24-the_dumb_hacker,['forensics'],"kr4z31n, azr43lkn1ght, gh0stkn1ght, __m1m1__, jl_24, sp3p3x",2024-09-08 13:21:42.762000
htbcactf-sheshells,['reverse'],"th3mech4n1c, Sherlock Cheezu, Sans",2023-03-18 21:42:17.104000
csaw-quals23-smugdino,['web'],"luc_f3r, z_pacifist, alfin",2023-09-15 23:53:03.636000
defcamp-quals23-papp,['reverse'],"drunknb0tch, the_mechanic__",2023-10-21 01:10:36.096000
ironctf-team3-cerealshop,['web'],h3ri0s,2024-10-05 17:08:48.364000
seccon21-kasu_bof,pwn,DarkKnight,2021-12-11 12:01:50.301000
umdctf24-donation_fixed,['web'],"k0w4lzk1, h3ri0s, exigent07",2024-04-27 12:41:30.223000
isidtu22-dceasedxxiv,misc,LS,2022-11-12 14:01:19.428000
csaw-collision,crypto,"Vishvesh_R, Abhishek Bharadwaj, careless_finch",2021-11-13 18:28:58.426000
lakectf23-random_rsa,['crypto'],ls.exe,2023-11-05 01:02:39.594000
hackasat-quals23-warning,['pwn'],k1R4,2023-04-02 13:55:34.329000
googlectf23-write_flag_where,['pwn'],"spektre, rori",2023-06-24 10:55:11.417000
squarectf23-there_is_a_bug,['reverse'],jatin.exe,2023-11-18 02:23:45.230000
hsctf23-flag-shop,['web'],"Winters, Luc1f3r, Z_Pacifist",2023-06-05 22:13:38.269000
m0lecon-luckyfail,web,"Az3z3l, Sayooj B Kumar, yadhu, Captain-kay",2021-05-15 00:04:29.294000
b01lersctf23-no-copy-allowed,['misc'],"sp3p3x, Azr43lKn1ght, Aneesh, k1R4",2023-03-20 00:08:52.704000
htbcactf-shattered_tablet,['reverse'],Sherlock Cheezu,2023-03-18 19:16:33.060000
hsctf23-spring,['crypto'],LS,2023-06-06 13:31:11.073000
csaw-glootie,reverse,"silverf3lix, Freakston, Barla Abhishek",2021-11-13 10:29:22.552000
hackluctf23-soulsplitter,['misc'],"ls.exe, z_pacifist, hisoka.fr, spektr.e, jarvis",2023-10-14 21:04:46.556000
zer0ptsctf23-fvm,['reverse'],"the_mechanic__, sherlockcheezu, amunrha, k1n0r4",2023-07-16 06:45:15.273000
htbcactf-navigating_the_unknown,['misc'],"Z_Pacifist, spektre, LS",2023-03-23 16:55:40.795000
seetf23-dig_your_ears,['misc'],"LS, k1R4",2023-06-11 16:55:07.849000
greyctf23-baby_web,['web'],"Winters, Luc1f3r",2023-05-19 20:44:01.076000
tjctf24-alkane,['crypto'],"hisoka.fr, sans8475",2024-05-19 18:41:19.977000
amateursctf24-decryption_as_a_service,['crypto'],"ls.exe, hisoka.fr",2024-04-08 19:52:15.147000
corctf24-infiltration,['forensics'],"kr4z31n, __m1m1__, rudraagh",2024-07-27 10:54:39.367000
ctfzone-quals23-rans00kit,['forensics'],"azr43lkn1ght, sp3p3x, sh.4rk, jl911",2023-08-12 23:14:39.516000
fword21-shshshsh,forensics,"stuxn3t, g4rud4",2021-08-28 19:29:31.576000
ritsec21-dream5,forensics,"Aryaa, Abhishek S, Sampath, Goutham Rajesh",2021-04-10 13:54:27.230000
zer0ptsctf23-aush,['pwn'],tourpran,2023-07-15 15:00:07.354000
amaturectf23-screenshotguesser,['osint'],"_b1u33, ___apn___",2023-07-18 17:01:48.455000
iitbctf-runas,['misc'],"ls.exe, justk1r4",2023-09-22 18:12:51.112000
defcon-quals23-omgzip,['misc'],"Lu513n, Aneesh",2023-05-28 17:10:57.405000
hsctf23-ed,['pwn'],"rori, ath3n1x",2023-06-05 18:52:53.893000
angstromctf-keysar,crypto,"Rithvik, abhishek bharadwaj",2021-04-03 08:01:55.465000
ctfzone-glitch_primes,crypto,Majin,2021-06-26 19:21:47.069000
b01lersctf24-count_the_counter,['crypto'],"___apn___, hisoka.fr, ls.exe",2024-04-13 20:50:04.735000
defcamp-quals23-agoodone,['reverse'],"sherlockcheezu, the_mechanic__",2023-10-20 17:37:33.751000
b01lersctf24-link,['reverse'],"sherlockcheezu, k1n0r4",2024-04-15 02:15:15.501000
downunderctf24-lost-in-memory,['forensics'],"azr43lkn1ght, sp3p3x, gh0stkn1ght, jl_24, hrippi.x_, rudraagh, kr4z31n, __m1m1__",2024-07-06 21:59:28.596000
midnightsunquals21-gurburk,misc,Az3z3l,2021-04-10 15:47:29.595000
pwn2win-illusion,web,"Sayooj B Kumar, Captain-kay",2021-05-29 12:13:44.556000
backdoorctf23-the-shakespearean-mouse,['forensics'],"gh0stkn1ght, sp3p3x, hrippi.x_",2023-12-17 22:05:53.174000
hacktheon-quals24-revact,['web'],"luc_f3r, winters0x168, z_pacifist, alfin3313, k0w4lzk1",2024-04-27 11:50:13.926000
tamuctf24-remote,['web'],"luc_f3r, z_pacifist, lu513n",2024-04-06 18:15:44.487000
boilersctf21-bunny,pwn,"DarkKnight, Pwn_Solo, sourag, Ritvik, silverf3lix",2021-04-05 14:29:34.104000
ironctf-team2-simple_notes,['pwn'],theb4tmite,2024-10-06 02:50:06.756000
nahamcon-ctf23-nahmnahmnahm,['pwn'],"k1R4, spektre, fr1gh7, k1R4",2023-06-16 18:26:28.813000
ironctf-team3-same-but-different,['crypto'],silence_,2024-10-05 12:56:50.066000
angstromctf-homerolled,crypto,aniketm_,2021-04-04 03:02:20.825000
squarectf22-3-item-menu,pwn,"spektre, fr1gh7",2022-11-19 20:51:39.801000
ironctf-team1-gameofhunt,['forensics'],rudraagh,2024-10-05 15:22:30.377000
squarectf23-roplon,['pwn'],_r0r1_,2023-11-17 23:56:12.803000
umd22-still_cruisin,forensics,"Aneesh, P4BLØ, Sabhya",2022-03-06 18:12:40.808000
fword21-seoftw,web,"Az3z3l, yadhu, Sayooj B Kumar, Rohit Narayanan M, Aneesh, Sk4d00.sh",2021-08-28 13:10:26.953000
htbcactf24-character,['misc'],"b4tmite, justk1r4, silence_",2024-03-10 13:16:40.780000
imaginaryctf24-dog_mom,['osint'],__m1m1__,2024-07-20 02:08:05.592000
faust24-secretchannel,['misc'],"winters0x168, sans8475, z_pacifist, luc_f3r, ___apn___",2024-10-20 15:01:06.252000
imaginaryctf24-heapnotes,['web'],"lu513n, ma1f0y_",2024-07-21 23:51:38.952000
htbcactf24-writing-on-the-wall,['pwn'],"silence_, justk1r4",2024-03-09 19:14:49.257000
angstromctf-imsorandom,crypto,careless_finch,2021-04-03 13:00:12.389000
defcamp22-cache,pwn,"k1R4, NightKing, shravya",2022-02-11 16:54:14.378000
ritsec21-begineers-ritsec,forensics,"Goutham Rajesh, Aryaa, Abhishek S, Sampath",2021-04-10 09:38:42.268000
googlectf23-symatrix,['misc'],"w3!RD5h4rk, sp3p3x, gh0stkn1ght, jarvis",2023-06-25 16:17:03.149000
htbcactf24-timekorp,['web'],"k0w4lsk1_, exigent07, alfin, luc_f3r, r0h1t.pxh",2024-03-09 20:35:29.402000
angstromctf23-checkers,['reverse'],th3mech4n1c,2023-04-22 09:50:44.887000
angstromctf23-gaga,['pwn'],rori,2023-04-22 14:46:31.355000
csawquals24-nix-philosophies,['pwn'],"silence_, justk1r4, theb4tmite",2024-09-07 09:02:54.304000
hsctf21-scrambler,reverse,"Barla Abhishek, fugitive, AmunRha, 4d0lphu5",2021-06-15 21:37:57.876000
htbcactf-elliptic_labyrinth,['crypto'],"Sans, d1sc0",2023-03-20 21:10:26.263000
isidtu22-dp,crypto,"LS, Abhishek Bharadwaj, Hisoka, 4n4rch15t",2022-11-13 02:58:17.676000
blackhatmea24-fastest-delivery-service,['web'],"z_pacifist, ma1f0y_, alfin3313, luc_f3r",2024-09-01 20:55:34.878000
hacklu21-nodenb,web,"yadhu, Sayooj B Kumar, Aneesh, Rohit Narayanan M",2021-10-31 19:54:30.237000
midnightsunctf24-spd-d,['pwn'],"tourpran, b4tmite, heartstoller",2024-04-21 12:37:37.731000
seetf23-great-expectations,['pwn'],k1R4,2023-06-10 13:10:39.543000
greyctf23-encryptservice,['crypto'],"LS, Hisoka",2023-05-19 23:20:55.774000
ugractf24-easy,['misc'],"the.m3chanic, luc_f3r, amunrha, sherlockcheezu, tricky_ninja, silence_, ls.exe, aerosol.",2024-02-10 18:22:57.316000
asis_finals23-text-editor,['pwn'],justk1r4,2023-12-30 06:45:23.671000
ironctf-team1-b64siteviewer,['web'],exigent07,2024-10-06 00:45:26.423000
csawquals24-raw,['forensics'],"gh0stkn1ght, kr4z31n, azr43lkn1ght, jl_24, sp3p3x, __m1m1__",2024-09-08 21:33:05.581000
angstromctf23-physics_hw,['misc'],sp3p3x,2023-04-22 09:12:59.821000
volgactf24-make_a_difference,['forensics'],"azr43lkn1ght, its_me_ask, silence_, __m1m1__, 5h4rrk, sp3p3x, gh0stkn1ght, jl_24, j0dh7, hrippi.x_",2024-03-31 15:09:44.242000
ironctf-team3-john-adventures,['misc'],"silence_, heartstoller, __m1m1__, h3ri0s",2024-10-06 02:42:06.880000
linectf24-heritage,['web'],"lu513n, z_pacifist, ma1f0y_",2024-03-24 01:20:38.551000
lactf24-shattered-memories,['reverse'],the.m3chanic,2024-02-17 09:55:12.523000
dicectf22-blazingfast,web,"Aneesh, Az3z3l",2022-02-05 10:19:30.989000
hacktheon-quals24-rumor5,['forensics'],"azr43lkn1ght, gh0stkn1ght, jl_24, sp3p3x, hrippi.x_, rudraagh, kr4z31n, __m1m1__",2024-04-27 08:07:32.243000
angstromctf24-exam,['pwn'],"theb4tmite, silence_",2024-05-25 10:41:29.384000
vishwactf24-faulty_network,['reverse'],"tricky_ninja, r3d_t3mp3st",2024-03-02 18:15:31.079000
csawquals24-diving-into-null,['pwn'],"silence_, justk1r4, spektr.e, theb4tmite",2024-09-07 00:49:52.057000
lakectf23-keysharer,['crypto'],ls.exe,2023-11-05 04:57:31.871000
fword21-seoftw2,web,Az3z3l,2021-08-28 23:45:46.391000
hsctf23-order,['crypto'],"LS, Sans, Hisoka, dhN",2023-06-06 20:18:01.651000
hsctf21-aptenodytes-forsteri,crypto,"Abhishek Bharadwaj, Rithvik",2021-06-15 06:24:35.531000
